obj_id,species,speciesMatched,trait_name,value
Treseder_etal_2016_1543,OTUkt2914,Ophiognomonia maximowiczianae,higher_clade,Ascomycota
Treseder_etal_2016_1545,OTUkt2916,Peltigera chionophila,higher_clade,Ascomycota
Treseder_etal_2016_1546,OTUkt2917,Peltigera didactyla didactyla,higher_clade,Ascomycota
Treseder_etal_2016_1547,OTUkt2918,Peltigera didactyla extenuata,higher_clade,Ascomycota
Treseder_etal_2016_1548,OTUkt2919,Peltigera rufescens,higher_clade,Ascomycota
Treseder_etal_2016_1549,OTUkt2920,Penicillium chrysogenum,higher_clade,Ascomycota
Treseder_etal_2016_1550,OTUkt2921,Penicillium swiecickii,higher_clade,Ascomycota
Treseder_etal_2016_1560,OTUkt2931,Physcia phaea,higher_clade,Ascomycota
Treseder_etal_2016_1561,OTUkt2932,Physciella chloantha,higher_clade,Ascomycota
Treseder_etal_2016_1566,OTUkt2937,Pseudogymnoascus appendiculatus,higher_clade,Ascomycota
Treseder_etal_2016_1570,OTUkt2941,Rhizosphaera oudemansii,higher_clade,Ascomycota
Treseder_etal_2016_1571,OTUkt2942,Rhodotorula diffluens,higher_clade,Basidiomycota
Treseder_etal_2016_1574,OTUkt2945,Russula subfoetens,higher_clade,Basidiomycota
Treseder_etal_2016_1575,OTUkt2946,Russula punicea,higher_clade,Basidiomycota
Treseder_etal_2016_1577,OTUkt2948,Sporobolomyces lophatheri,higher_clade,Basidiomycota
Treseder_etal_2016_1578,OTUkt2949,Sporobolomyces novazealandicus,higher_clade,Basidiomycota
Treseder_etal_2016_1581,OTUkt2952,Stagonospora paludosa,higher_clade,Ascomycota
Treseder_etal_2016_1582,OTUkt2953,Stictis confusa,higher_clade,Ascomycota
Treseder_etal_2016_1583,OTUkt2954,Stictis populorum,higher_clade,Ascomycota
Treseder_etal_2016_1588,OTUkt2959,Tremella tuckerae,higher_clade,Basidiomycota
Treseder_etal_2016_1589,Meliniomyces vraolstadiae,Meliniomyces vraolstadiae,higher_clade,Ascomycota
Treseder_etal_2016_1590,Meliniomyces vraolstadiae,Meliniomyces vraolstadiae,higher_clade,Ascomycota
Treseder_etal_2016_1591,Meliniomyces vraolstadiae,Meliniomyces vraolstadiae,higher_clade,Ascomycota
Treseder_etal_2016_1592,Meliniomyces vraolstadiae,Meliniomyces vraolstadiae,higher_clade,Ascomycota
Treseder_etal_2016_1593,Meliniomyces vraolstadiae,Meliniomyces vraolstadiae,higher_clade,Ascomycota
Treseder_etal_2016_1594,Meliniomyces vraolstadiae,Meliniomyces vraolstadiae,higher_clade,Ascomycota
Treseder_etal_2016_1595,Meliniomyces vraolstadiae,Meliniomyces vraolstadiae,higher_clade,Ascomycota
Treseder_etal_2016_1596,Meliniomyces vraolstadiae,Meliniomyces vraolstadiae,higher_clade,Ascomycota
Treseder_etal_2016_1597,Metarhizium pinghaense,Metarhizium anisopliae,higher_clade,Ascomycota
Treseder_etal_2016_1600,Microdochium bolleyi,Microdochium bolleyi,higher_clade,Ascomycota
Treseder_etal_2016_1601,Microdochium bolleyi,Microdochium bolleyi,higher_clade,Ascomycota
Treseder_etal_2016_1602,Mollisia cinerea f. minutella,Mollisia cinerea,higher_clade,Ascomycota
Treseder_etal_2016_1603,Mollisia cinerea f. minutella,Mollisia cinerea,higher_clade,Ascomycota
Treseder_etal_2016_1604,Mollisia cinerea f. minutella,Mollisia cinerea,higher_clade,Ascomycota
Treseder_etal_2016_1605,Mollisia cinerea f. minutella,Mollisia cinerea,higher_clade,Ascomycota
Treseder_etal_2016_1606,Mollisia cinerea f. minutella,Mollisia cinerea,higher_clade,Ascomycota
Treseder_etal_2016_1607,Mollisia cinerea f. minutella,Mollisia cinerea,higher_clade,Ascomycota
Treseder_etal_2016_1608,Mollisia cinerea f. minutella,Mollisia cinerea,higher_clade,Ascomycota
Treseder_etal_2016_1609,Mollisia cinerea f. minutella,Mollisia cinerea,higher_clade,Ascomycota
Treseder_etal_2016_1610,Mollisia cinerea f. minutella,Mollisia cinerea,higher_clade,Ascomycota
Treseder_etal_2016_1611,Mollisia cinerea f. minutella,Mollisia cinerea,higher_clade,Ascomycota
Treseder_etal_2016_1612,Mollisia cinerea f. minutella,Mollisia cinerea,higher_clade,Ascomycota
Treseder_etal_2016_1613,Mollisia cinerea f. minutella,Mollisia cinerea,higher_clade,Ascomycota
Treseder_etal_2016_1614,Mollisia incrustata,Hyphodiscus incrustatus,higher_clade,Ascomycota
Treseder_etal_2016_1615,Mollisia incrustata,Hyphodiscus incrustatus,higher_clade,Ascomycota
Treseder_etal_2016_1616,Mollisia incrustata,Hyphodiscus incrustatus,higher_clade,Ascomycota
Treseder_etal_2016_1617,Mollisia incrustata,Hyphodiscus incrustatus,higher_clade,Ascomycota
Treseder_etal_2016_1618,Mollisia incrustata,Hyphodiscus incrustatus,higher_clade,Ascomycota
Treseder_etal_2016_1619,Mollisia incrustata,Hyphodiscus incrustatus,higher_clade,Ascomycota
Treseder_etal_2016_1620,Mollisia incrustata,Hyphodiscus incrustatus,higher_clade,Ascomycota
Treseder_etal_2016_1621,Mollisia incrustata,Hyphodiscus incrustatus,higher_clade,Ascomycota
Treseder_etal_2016_1622,Mollisia incrustata,Hyphodiscus incrustatus,higher_clade,Ascomycota
Treseder_etal_2016_1623,Mollisia incrustata,Hyphodiscus incrustatus,higher_clade,Ascomycota
Treseder_etal_2016_1624,Mollisia incrustata,Hyphodiscus incrustatus,higher_clade,Ascomycota
Treseder_etal_2016_1625,Mollisia incrustata,Hyphodiscus incrustatus,higher_clade,Ascomycota
Treseder_etal_2016_1626,Mollisia incrustata,Hyphodiscus incrustatus,higher_clade,Ascomycota
Treseder_etal_2016_1627,Mollisia incrustata,Hyphodiscus incrustatus,higher_clade,Ascomycota
Treseder_etal_2016_1628,Mollisia sp olrim132,Mollisia sp olrim132,higher_clade,Ascomycota
Treseder_etal_2016_1629,Mollisia sp olrim132,Mollisia sp olrim132,higher_clade,Ascomycota
Treseder_etal_2016_1630,Mollisia sp olrim132,Mollisia sp olrim132,higher_clade,Ascomycota
Treseder_etal_2016_1631,Mollisia sp olrim132,Mollisia sp olrim132,higher_clade,Ascomycota
Treseder_etal_2016_1633,Monilinia baccarum,Monilinia baccarum,higher_clade,Ascomycota
Treseder_etal_2016_1634,Monilinia baccarum,Monilinia baccarum,higher_clade,Ascomycota
Treseder_etal_2016_1635,Monilinia megalospora,Monilinia megalospora,higher_clade,Ascomycota
Treseder_etal_2016_1636,Monographella nivalis,Microdochium nivale,higher_clade,Ascomycota
Treseder_etal_2016_1637,Mortierella alpina,Mortierella alpina,higher_clade,Zygomycota
Treseder_etal_2016_1638,Mortierella alpina,Mortierella alpina,higher_clade,Zygomycota
Treseder_etal_2016_1639,Mortierella alpina,Mortierella alpina,higher_clade,Zygomycota
Treseder_etal_2016_1640,Mortierella amoeboidea,Mortierella amoeboidea,higher_clade,Zygomycota
Treseder_etal_2016_1641,Mortierella bainieri,Mortierella bainieri,higher_clade,Zygomycota
Treseder_etal_2016_1642,Mortierella biramosa,Mortierella biramosa,higher_clade,Zygomycota
Treseder_etal_2016_1643,Mortierella biramosa,Mortierella biramosa,higher_clade,Zygomycota
Treseder_etal_2016_1644,Mortierella cystojenkinii,Mortierella cystojenkinii,higher_clade,Zygomycota
Treseder_etal_2016_1645,Mortierella elongata,Mortierella elongata,higher_clade,Zygomycota
Treseder_etal_2016_1646,Mortierella elongata,Mortierella elongata,higher_clade,Zygomycota
Treseder_etal_2016_1647,Mortierella elongata,Mortierella elongata,higher_clade,Zygomycota
Treseder_etal_2016_1648,Mortierella gemmifera,Mortierella gemmifera,higher_clade,Zygomycota
Treseder_etal_2016_1649,Mortierella gemmifera,Mortierella gemmifera,higher_clade,Zygomycota
Treseder_etal_2016_1650,Mortierella horticola,Mortierella horticola,higher_clade,Zygomycota
Treseder_etal_2016_1651,Mortierella horticola,Mortierella horticola,higher_clade,Zygomycota
Treseder_etal_2016_1652,Mortierella humilis,Mortierella humilis,higher_clade,Zygomycota
Treseder_etal_2016_1653,Mortierella humilis,Mortierella humilis,higher_clade,Zygomycota
Treseder_etal_2016_1654,Mortierella humilis,Mortierella humilis,higher_clade,Zygomycota
Treseder_etal_2016_1655,Mortierella humilis,Mortierella humilis,higher_clade,Zygomycota
Treseder_etal_2016_1656,Mortierella humilis,Mortierella humilis,higher_clade,Zygomycota
Treseder_etal_2016_1657,Mortierella parvispora,Mortierella parvispora,higher_clade,Zygomycota
Treseder_etal_2016_1658,Mortierella pulchella,Mortierella pulchella,higher_clade,Zygomycota
Treseder_etal_2016_1659,OTUkt4974,Dictyonema sericeum,higher_clade,Basidiomycota
Treseder_etal_2016_1660,OTUkt4975,Diplotomma subdispersa,higher_clade,Ascomycota
Treseder_etal_2016_1669,OTUkt4984,Guehomyces pullulans,higher_clade,Basidiomycota
Treseder_etal_2016_1674,OTUkt4989,Hydnellum aurantiacum,higher_clade,Basidiomycota
Treseder_etal_2016_1675,OTUkt4990,Hygrocybe prieta,higher_clade,Basidiomycota
Treseder_etal_2016_1676,OTUkt4991,Hygrocybe persistens konradii,higher_clade,Basidiomycota
Treseder_etal_2016_1680,Mortierella sp 1S22A,Mortierella sp 1S22A,higher_clade,Zygomycota
Treseder_etal_2016_1681,Mortierella sp 1S22A,Mortierella sp 1S22A,higher_clade,Zygomycota
Treseder_etal_2016_1682,Mortierella sp 1S22A,Mortierella sp 1S22A,higher_clade,Zygomycota
Treseder_etal_2016_1683,Mortierella sp NJP14,Mortierella sp NJP14,higher_clade,Zygomycota
Treseder_etal_2016_1684,Mortierella sp UFMGCB 3750,Mortierella sp UFMGCB 3750,higher_clade,Zygomycota
Treseder_etal_2016_1685,Mortierella sp W161,Mortierella sp W161,higher_clade,Zygomycota
Treseder_etal_2016_1686,Mortierella sp W161,Mortierella sp W161,higher_clade,Zygomycota
Treseder_etal_2016_1687,Mortierella turficola,Mortierella turficola,higher_clade,Zygomycota
Treseder_etal_2016_1689,Mrakia frigida,Mrakia frigida,higher_clade,Basidiomycota
Treseder_etal_2016_1690,Mrakia robertii,Mrakia robertii,higher_clade,Basidiomycota
Treseder_etal_2016_1691,Mucor hiemalis,Mucor hiemalis,higher_clade,Zygomycota
Treseder_etal_2016_1692,OTUkt3538,Cladonia dendroides,higher_clade,Ascomycota
Treseder_etal_2016_1693,Mycena aff pura TL8052,Mycena aff pura TL8052,higher_clade,Basidiomycota
Treseder_etal_2016_1694,Mycena diosma,Mycena diosma,higher_clade,Basidiomycota
Treseder_etal_2016_1695,Mycena galericulata,Mycena galericulata,higher_clade,Basidiomycota
Treseder_etal_2016_1696,Mycena pura,Mycena pura,higher_clade,Basidiomycota
Treseder_etal_2016_1697,Mycena septentrionalis,Mycena septentrionalis,higher_clade,Basidiomycota
Treseder_etal_2016_1698,Mycena septentrionalis,Mycena septentrionalis,higher_clade,Basidiomycota
Treseder_etal_2016_1706,OTUkt4016,Guehomyces pullulans,higher_clade,Basidiomycota
Treseder_etal_2016_1710,Mycena sp MKACC51882,Mycena sp MKACC51882,higher_clade,Basidiomycota
Treseder_etal_2016_1711,Mycena thymicola,Mycena olivaceomarginata,higher_clade,Basidiomycota
Treseder_etal_2016_1712,Mycena vulgaris,Mycena vulgaris,higher_clade,Basidiomycota
Treseder_etal_2016_1713,Mycena vulgaris,Mycena vulgaris,higher_clade,Basidiomycota
Treseder_etal_2016_1714,Mycena vulgaris,Mycena vulgaris,higher_clade,Basidiomycota
Treseder_etal_2016_1715,Mycena vulgaris,Mycena vulgaris,higher_clade,Basidiomycota
Treseder_etal_2016_1716,Mycena vulgaris,Mycena vulgaris,higher_clade,Basidiomycota
Treseder_etal_2016_1717,Mycena vulgaris,Mycena vulgaris,higher_clade,Basidiomycota
Treseder_etal_2016_1718,Mycena vulgaris,Mycena vulgaris,higher_clade,Basidiomycota
Treseder_etal_2016_1719,Mycena vulgaris,Mycena vulgaris,higher_clade,Basidiomycota
Treseder_etal_2016_1720,Mycena vulgaris,Mycena vulgaris,higher_clade,Basidiomycota
Treseder_etal_2016_1721,Mycena vulgaris,Mycena vulgaris,higher_clade,Basidiomycota
Treseder_etal_2016_1722,Mycena pura,Mycena pura,higher_clade,Basidiomycota
Treseder_etal_2016_1723,Mycoarthris corallina,Mycoarthris corallina,higher_clade,Ascomycota
Treseder_etal_2016_1724,Mycoarthris corallina,Mycoarthris corallina,higher_clade,Ascomycota
Treseder_etal_2016_1725,Mycoarthris corallina,Mycoarthris corallina,higher_clade,Ascomycota
Treseder_etal_2016_1726,Mycoarthris corallina,Mycoarthris corallina,higher_clade,Ascomycota
Treseder_etal_2016_1727,Mycoarthris corallina,Mycoarthris corallina,higher_clade,Ascomycota
Treseder_etal_2016_1730,Mycoleptodiscus terrestris,Mycoleptodiscus terrestris,higher_clade,Ascomycota
Treseder_etal_2016_1734,Mycoleptodiscus terrestris,Mycoleptodiscus terrestris,higher_clade,Ascomycota
Treseder_etal_2016_1739,Mycosphaerella elongata,Xenomycosphaerella elongata,higher_clade,Ascomycota
Treseder_etal_2016_1741,Mycosphaerella sp L357,Mycosphaerella sp L357,higher_clade,Ascomycota
Treseder_etal_2016_1742,Mycosphaerella sp L357,Mycosphaerella sp L357,higher_clade,Ascomycota
Treseder_etal_2016_1743,Mycosphaerella sp L357,Mycosphaerella sp L357,higher_clade,Ascomycota
Treseder_etal_2016_1744,Mycosphaerella sp L357,Mycosphaerella sp L357,higher_clade,Ascomycota
Treseder_etal_2016_1745,Mycosphaerella walkeri,Mycosphaerella walkeri,higher_clade,Ascomycota
Treseder_etal_2016_1746,OTUkt0369,Bryoria simplicior,higher_clade,Ascomycota
Treseder_etal_2016_1747,OTUkt0370,Buellia frigida,higher_clade,Ascomycota
Treseder_etal_2016_1750,Myrothecium inundatum,Myrothecium inundatum,higher_clade,Ascomycota
Treseder_etal_2016_1752,Myxocephala albida,Myxocephala albida,higher_clade,Ascomycota
Treseder_etal_2016_1754,Nematoctonus tylosporus,Hohenbuehelia tylospora,higher_clade,Basidiomycota
Treseder_etal_2016_1755,OTUkt2021,Peltigera rufescens,higher_clade,Ascomycota
Treseder_etal_2016_1757,OTUkt1984,Lecanora anopta,higher_clade,Ascomycota
Treseder_etal_2016_1758,OTUkt1985,Lecidea rubrocastanea,higher_clade,Ascomycota
Treseder_etal_2016_1759,Neofusicoccum mangiferae,Neofusicoccum mangiferae,higher_clade,Ascomycota
Treseder_etal_2016_1760,Neofusicoccum mangiferae,Neofusicoccum mangiferae,higher_clade,Ascomycota
Treseder_etal_2016_1761,Neonectria radicicola,Ilyonectria radicicola,higher_clade,Ascomycota
Treseder_etal_2016_1762,Neonectria radicicola,Ilyonectria radicicola,higher_clade,Ascomycota
Treseder_etal_2016_1763,Neonectria radicicola,Ilyonectria radicicola,higher_clade,Ascomycota
Treseder_etal_2016_1764,Neonectria radicicola,Ilyonectria radicicola,higher_clade,Ascomycota
Treseder_etal_2016_1765,OTUkt0385,Caloplaca digitaurea,higher_clade,Ascomycota
Treseder_etal_2016_1767,OTUkt0387,Candelaria fibrosa,higher_clade,Ascomycota
Treseder_etal_2016_1768,Ochrocladosporium elatum,Ochrocladosporium elatum,higher_clade,Ascomycota
Treseder_etal_2016_1773,OTUkt1404,Dermea padi,higher_clade,Ascomycota
Treseder_etal_2016_1774,OTUkt1405,Dictyonema sericeum,higher_clade,Basidiomycota
Treseder_etal_2016_1775,OTUkt1406,Diplotomma subdispersa,higher_clade,Ascomycota
Treseder_etal_2016_1782,Ochrolechia parella,Ochrolechia parella f. parella,higher_clade,Ascomycota
Treseder_etal_2016_1783,Oidiodendron griseum,Oidiodendron griseum,higher_clade,Ascomycota
Treseder_etal_2016_1784,Oidiodendron griseum,Oidiodendron griseum,higher_clade,Ascomycota
Treseder_etal_2016_1785,Oidiodendron griseum,Oidiodendron griseum,higher_clade,Ascomycota
Treseder_etal_2016_1786,Oidiodendron maius,Oidiodendron maius,higher_clade,Ascomycota
Treseder_etal_2016_1787,Oidiodendron maius,Oidiodendron maius,higher_clade,Ascomycota
Treseder_etal_2016_1788,Oidiodendron pilicola,Oidiodendron pilicola,higher_clade,Ascomycota
Treseder_etal_2016_1789,Oidiodendron pilicola,Oidiodendron pilicola,higher_clade,Ascomycota
Treseder_etal_2016_1790,Oidiodendron pilicola,Oidiodendron pilicola,higher_clade,Ascomycota
Treseder_etal_2016_1791,Oidiodendron rhodogenum,Oidiodendron rhodogenum,higher_clade,Ascomycota
Treseder_etal_2016_1792,Oidiodendron rhodogenum,Oidiodendron rhodogenum,higher_clade,Ascomycota
Treseder_etal_2016_1797,OTUkt0347,Bacidia hostheleoides,higher_clade,Ascomycota
Treseder_etal_2016_1798,Oidiodendron tenuissimum,Oidiodendron tenuissimum,higher_clade,Ascomycota
Treseder_etal_2016_1799,Oidiodendron tenuissimum,Oidiodendron tenuissimum,higher_clade,Ascomycota
Treseder_etal_2016_1801,Ophiognomonia maximowiczianae,Ophiognomonia maximowiczianae,higher_clade,Ascomycota
Treseder_etal_2016_1802,Orbilia coccinella,Orbilia coccinella,higher_clade,Ascomycota
Treseder_etal_2016_1803,Ascomycota cf Orbiliales OTU_028,Ascomycota cf Orbiliales OTU 028,higher_clade,Ascomycota
Treseder_etal_2016_1804,Otidea leporina,Otidea leporina,higher_clade,Ascomycota
Treseder_etal_2016_1805,Otidea leporina,Otidea leporina,higher_clade,Ascomycota
Treseder_etal_2016_1806,Otidea leporina,Otidea leporina,higher_clade,Ascomycota
Treseder_etal_2016_1807,Otidea leporina,Otidea leporina,higher_clade,Ascomycota
Treseder_etal_2016_1808,Otidea leporina,Otidea leporina,higher_clade,Ascomycota
Treseder_etal_2016_1811,Paecilomyces marquandii,Metarhizium marquandii,higher_clade,Ascomycota
Treseder_etal_2016_1812,Paecilomyces marquandii,Metarhizium marquandii,higher_clade,Ascomycota
Treseder_etal_2016_1813,Parmelia aff cochleata Pafincoc10,Parmelia aff cochleata Pafincoc10,higher_clade,Ascomycota
Treseder_etal_2016_1814,Parmotrema reticulatum,Parmotrema reticulatum,higher_clade,Ascomycota
Treseder_etal_2016_1815,Parmotrema reticulatum,Parmotrema reticulatum,higher_clade,Ascomycota
Treseder_etal_2016_1816,Peltaster cerophilus,Peltaster cerophilus,higher_clade,Ascomycota
Treseder_etal_2016_1817,Peltaster cerophilus,Peltaster cerophilus,higher_clade,Ascomycota
Treseder_etal_2016_1818,Peltigera aphthosa,Peltigera britannica,higher_clade,Ascomycota
Treseder_etal_2016_1819,Peltigera aphthosa,Peltigera britannica,higher_clade,Ascomycota
Treseder_etal_2016_1820,Peltigera aphthosa,Peltigera britannica,higher_clade,Ascomycota
Treseder_etal_2016_1821,Peltigera aphthosa,Peltigera britannica,higher_clade,Ascomycota
Treseder_etal_2016_1822,Peltigera chionophila,Peltigera chionophila,higher_clade,Ascomycota
Treseder_etal_2016_1823,Peltigera didactyla var didactyla,Peltigera didactyla var didactyla,higher_clade,Ascomycota
Treseder_etal_2016_1824,Peltigera didactyla var extenuata,Lecanora anopta,higher_clade,Ascomycota
Treseder_etal_2016_1825,Peltigera leucophlebia,Peltigera leucophlebia,higher_clade,Ascomycota
Treseder_etal_2016_1826,Peltigera leucophlebia,Peltigera leucophlebia,higher_clade,Ascomycota
Treseder_etal_2016_1827,Peltigera leucophlebia,Peltigera leucophlebia,higher_clade,Ascomycota
Treseder_etal_2016_1828,Peltigera leucophlebia,Peltigera leucophlebia,higher_clade,Ascomycota
Treseder_etal_2016_1829,Peltigera leucophlebia,Peltigera leucophlebia,higher_clade,Ascomycota
Treseder_etal_2016_1830,Peltigera malacea,Peltigera malacea,higher_clade,Ascomycota
Treseder_etal_2016_1831,Peltigera malacea,Peltigera malacea,higher_clade,Ascomycota
Treseder_etal_2016_1832,Peltigera malacea,Peltigera malacea,higher_clade,Ascomycota
Treseder_etal_2016_1833,Peltigera malacea,Peltigera malacea,higher_clade,Ascomycota
Treseder_etal_2016_1834,Peltigera malacea,Peltigera malacea,higher_clade,Ascomycota
Treseder_etal_2016_1835,Peltigera malacea,Peltigera malacea,higher_clade,Ascomycota
Treseder_etal_2016_1836,Peltigera malacea,Peltigera malacea,higher_clade,Ascomycota
Treseder_etal_2016_1837,Peltigera malacea,Peltigera malacea,higher_clade,Ascomycota
Treseder_etal_2016_1838,Peltigera malacea,Peltigera malacea,higher_clade,Ascomycota
Treseder_etal_2016_1839,Peltigera malacea,Peltigera malacea,higher_clade,Ascomycota
Treseder_etal_2016_1840,Peltigera malacea,Peltigera malacea,higher_clade,Ascomycota
Treseder_etal_2016_1841,Peltigera malacea,Peltigera malacea,higher_clade,Ascomycota
Treseder_etal_2016_1842,Peltigera malacea,Peltigera malacea,higher_clade,Ascomycota
Treseder_etal_2016_1843,Peltigera rufescens,Lecidea rubrocastanea,higher_clade,Ascomycota
Treseder_etal_2016_1844,Peltigera rufescens,Lecidea rubrocastanea,higher_clade,Ascomycota
Treseder_etal_2016_1845,Peltigera scabrosa,Peltigera scabrosa,higher_clade,Ascomycota
Treseder_etal_2016_1846,Peltigera scabrosa,Peltigera scabrosa,higher_clade,Ascomycota
Treseder_etal_2016_1847,Penicillium atrovenetum,Penicillium atrovenetum,higher_clade,Ascomycota
Treseder_etal_2016_1848,Penicillium atrovenetum,Penicillium atrovenetum,higher_clade,Ascomycota
Treseder_etal_2016_1849,Penicillium atrovenetum,Penicillium atrovenetum,higher_clade,Ascomycota
Treseder_etal_2016_1850,Penicillium atrovenetum,Penicillium atrovenetum,higher_clade,Ascomycota
Treseder_etal_2016_1851,Penicillium atrovenetum,Penicillium atrovenetum,higher_clade,Ascomycota
Treseder_etal_2016_1852,Penicillium atrovenetum,Penicillium atrovenetum,higher_clade,Ascomycota
Treseder_etal_2016_1853,Penicillium atrovenetum,Penicillium atrovenetum,higher_clade,Ascomycota
Treseder_etal_2016_1854,Penicillium brevicompactum,Penicillium brevicompactum,higher_clade,Ascomycota
